filename,loc_physical,loc,cc,fan_in,fan_out
test/distributed/_tools/test_mod_tracker.py,202,171,7,13,5
test/distributed/_tools/test_sac_ilp.py,258,208,34,12,12
test/distributed/fsdp/test_fsdp_uneven.py,76,32,4,2,10
test/distributed/fsdp/test_fsdp_ignored_modules.py,453,255,54,22,12
test/distributed/fsdp/test_fsdp_input.py,76,31,8,4,10
test/distributed/fsdp/test_utils.py,141,61,8,6,11
test/distributed/fsdp/test_fsdp_multiple_forward.py,81,63,10,4,11
test/distributed/fsdp/test_fsdp_pure_fp16.py,157,35,19,4,9
test/distributed/fsdp/test_fsdp_clip_grad_norm.py,346,132,29,9,15
test/distributed/fsdp/test_fsdp_backward_prefetch.py,220,167,21,5,13
test/distributed/fsdp/test_fsdp_tp_integration.py,476,91,39,20,15
test/distributed/fsdp/test_fsdp_optim_state.py,2014,905,215,74,18
test/distributed/fsdp/test_fsdp_use_orig_params.py,1415,668,152,62,22
test/distributed/fsdp/test_fsdp_exec_order.py,219,154,31,10,11
test/distributed/fsdp/test_fsdp_apply.py,119,69,10,7,9
test/distributed/fsdp/test_fsdp_meta.py,426,314,25,45,12
test/distributed/fsdp/test_fsdp_fx.py,121,102,3,3,4
test/distributed/fsdp/test_fsdp_sharded_grad_scaler.py,363,320,28,8,18
test/distributed/fsdp/test_fsdp_dtensor_state_dict.py,293,243,32,12,13
test/distributed/fsdp/test_fsdp_grad_acc.py,305,131,34,8,12
test/distributed/fsdp/test_fsdp_mixed_precision.py,1371,399,140,67,21
test/distributed/fsdp/test_fsdp_freezing_weights.py,252,212,22,10,12
test/distributed/fsdp/test_fsdp_unshard_params.py,743,473,83,34,18
test/distributed/fsdp/test_fsdp_traversal.py,69,60,6,2,8
test/distributed/fsdp/test_fsdp_comm.py,392,240,44,16,18
test/distributed/fsdp/test_shard_utils.py,80,60,14,6,6
test/distributed/fsdp/test_fsdp_hybrid_shard.py,450,376,41,17,19
test/distributed/fsdp/test_fsdp_memory.py,238,29,21,8,11
test/distributed/fsdp/test_hsdp_dtensor_state_dict.py,332,259,31,11,14
test/distributed/fsdp/test_fsdp_misc.py,1141,193,86,58,23
test/distributed/fsdp/test_fsdp_core.py,529,148,26,22,19
test/distributed/fsdp/test_checkpoint_wrapper.py,394,306,36,25,11
test/distributed/fsdp/test_fsdp_flatten_params.py,687,127,42,35,9
test/distributed/fsdp/test_distributed_checkpoint.py,99,79,6,2,12
test/distributed/fsdp/test_fsdp_multiple_wrapping.py,69,50,5,3,10
test/distributed/fsdp/test_fsdp_state_dict.py,1345,1026,160,48,26
test/distributed/fsdp/test_fsdp_fine_tune.py,412,59,37,20,15
test/distributed/fsdp/test_fsdp_overlap.py,270,191,32,13,13
test/distributed/fsdp/test_fsdp_checkpoint.py,342,293,29,15,15
test/distributed/fsdp/test_wrap.py,996,413,98,55,19
test/distributed/fsdp/test_fsdp_comm_hooks.py,433,312,40,16,14
test/distributed/_shard/test_sharder.py,188,143,14,9,12
test/distributed/_shard/sharded_tensor/test_sharded_tensor_reshard.py,94,83,8,3,9
test/distributed/_shard/sharded_tensor/test_sharded_tensor.py,3535,2217,201,84,21
test/distributed/_shard/sharded_tensor/test_logger.py,18,11,2,1,3
test/distributed/_shard/sharded_tensor/ops/test_embedding_bag.py,280,240,20,4,8
test/distributed/_shard/sharded_tensor/ops/test_tensor_ops.py,135,116,8,5,7
test/distributed/_shard/sharded_tensor/ops/test_embedding.py,192,157,11,3,8
test/distributed/_shard/sharded_tensor/ops/test_binary_cmp.py,162,31,9,7,9
test/distributed/_shard/sharded_tensor/ops/test_init.py,130,67,8,3,7
test/distributed/_shard/sharding_plan/test_sharding_plan.py,154,122,9,5,13
test/distributed/_shard/sharding_spec/test_sharding_spec.py,617,533,17,17,13
test/distributed/_shard/sharded_optim/test_sharded_optim.py,174,138,11,7,9
test/distributed/flight_recorder/test_fr_analysis.py,384,342,18,6,11
test/distributed/tensor/test_random_ops.py,659,484,99,16,14
test/distributed/tensor/test_fake.py,41,26,7,1,6
test/distributed/tensor/test_dtensor_testbase.py,51,19,5,6,4
test/distributed/tensor/test_dtensor_ops.py,699,596,70,15,14
test/distributed/tensor/test_utils.py,728,570,68,20,10
test/distributed/tensor/test_convolution_ops.py,208,174,22,5,8
test/distributed/tensor/test_matrix_ops.py,618,481,37,18,13
test/distributed/tensor/test_dtensor_compile.py,1249,627,72,94,33
test/distributed/tensor/test_redistribute.py,699,553,85,17,9
test/distributed/tensor/test_optimizers.py,720,598,42,18,7
test/distributed/tensor/__init__.py,1,0,1,0,0
test/distributed/tensor/test_op_schema.py,119,6,22,3,4
test/distributed/tensor/test_view_ops.py,668,558,46,10,12
test/distributed/tensor/test_tensor_ops.py,826,675,96,32,9
test/distributed/tensor/test_pointwise_ops.py,336,262,29,15,10
test/distributed/tensor/test_xla_integration.py,169,134,28,9,16
test/distributed/tensor/test_dtensor_dispatch_overhead.py,137,94,14,5,11
test/distributed/tensor/test_attention.py,565,427,42,16,20
test/distributed/tensor/test_experimental_ops.py,192,148,33,4,5
test/distributed/tensor/test_api.py,361,277,45,21,6
test/distributed/tensor/test_embedding_ops.py,232,169,12,7,8
test/distributed/tensor/test_init.py,254,205,46,10,4
test/distributed/tensor/test_math_ops.py,885,706,105,27,13
test/distributed/tensor/test_op_strategy.py,648,390,56,34,21
test/distributed/tensor/test_dtensor.py,1014,790,188,44,21
test/distributed/tensor/test_common_rules.py,404,320,14,11,7
test/distributed/tensor/experimental/test_tp_transform.py,170,146,8,9,6
test/distributed/tensor/experimental/test_register_sharding.py,121,88,16,4,7
test/distributed/tensor/experimental/test_local_map.py,431,309,32,13,9
test/distributed/tensor/parallel/test_micro_pipeline_tp.py,548,439,46,25,19
test/distributed/tensor/parallel/test_tp_random_state.py,132,92,14,5,10
test/distributed/tensor/parallel/__init__.py,0,0,1,0,0
test/distributed/tensor/parallel/test_parallelize_api.py,408,339,23,21,9
test/distributed/tensor/parallel/test_tp_style.py,438,334,20,16,11
test/distributed/tensor/parallel/test_tp_examples.py,559,475,48,18,15
test/distributed/tensor/debug/test_comm_mode.py,220,142,9,12,10
test/distributed/tensor/debug/test_comm_mode_features.py,377,288,26,6,7
test/distributed/tensor/debug/test_debug_mode.py,250,86,16,11,9
test/distributed/tensor/debug/test_op_coverage.py,32,23,2,3,4
test/distributed/_pycute/test_coalesce.py,112,49,12,2,3
test/distributed/_pycute/test_left_inverse.py,91,33,11,2,3
test/distributed/_pycute/test_complement.py,96,36,13,2,3
test/distributed/_pycute/test_int_tuple.py,225,131,19,12,2
test/distributed/_pycute/test_typing.py,65,17,10,2,3
test/distributed/_pycute/test_composition.py,233,137,12,2,3
test/distributed/_pycute/test_right_inverse.py,100,39,11,2,3
test/distributed/rpc/test_tensorpipe_agent.py,39,26,4,0,6
test/distributed/rpc/test_share_memory.py,84,59,5,5,12
test/distributed/rpc/test_faulty_agent.py,38,25,4,0,6
test/distributed/rpc/cuda/test_tensorpipe_agent.py,39,27,4,0,6
test/autograd/test_logging.py,33,23,4,1,4
test/autograd/test_functional.py,1743,1393,48,170,8
test/autograd/test_complex.py,108,72,6,6,2
test/fx/test_graph_pickler.py,98,64,8,5,11
test/fx/test_cse_pass.py,262,188,18,31,6
test/fx/test_common_passes.py,131,58,4,12,6
test/fx/test_z3_gradual_types.py,2577,1983,94,173,15
test/fx/test_subgraph_rewriter.py,1062,663,30,146,7
test/fx/test_shape_inference.py,117,101,17,6,9
test/fx/test_future.py,56,32,1,5,3
test/fx/quantization.py,387,3,58,27,7
test/fx/test_dynamism.py,154,131,4,11,3
test/fx/test_gradual_type.py,1171,28,100,89,13
test/fx/test_fx_traceback.py,288,14,20,6,5
test/fx/named_tup.py,8,5,1,0,2
test/fx/test_fx_param_shape_control_flow.py,159,108,11,24,3
test/fx/test_partitioner_order.py,65,48,12,5,5
test/fx/test_dce_pass.py,387,252,23,41,7
test/fx/test_source_matcher_utils.py,487,408,12,33,9
test/fx/test_fx_const_fold.py,712,340,52,65,6
test/fx/test_fx_xform_observer.py,213,169,13,15,8
test/fx/test_net_min_base.py,109,76,10,12,5
test/fx/test_lazy_graph_module.py,282,187,13,31,11
test/fx/test_pass_infra.py,234,153,25,20,5
test/fx/test_fx_node_hook.py,98,80,10,8,3
test/fx/test_matcher_utils.py,273,144,19,28,14
test/fx/test_fx_split.py,307,186,36,15,7
test/fx/test_fx_split_node_finder.py,191,138,12,14,8
test/forward_backward_compatibility/dump_all_function_schemas.py,25,20,3,1,2
test/forward_backward_compatibility/check_forward_backward_compatibility.py,398,284,70,8,8
test/backends/xeon/test_launch.py,90,29,6,4,6
test/xpu/test_fusion.py,290,265,11,14,6
test/xpu/test_gemm.py,1501,1196,149,76,18
test/xpu/test_conv.py,1298,1158,47,57,17
test/benchmark_utils/test_benchmark_utils.py,1035,531,50,22,16
test/optim/test_swa_utils.py,330,271,38,19,5
test/optim/test_optim.py,762,637,40,24,6
test/optim/test_lrscheduler.py,2685,2348,303,174,22
test/dynamo/test_skip_guard_eval_unsafe.py,147,109,6,12,4
test/dynamo/test_frame_init.py,136,109,6,9,6
test/dynamo/test_aot_compile.py,387,164,7,37,18
test/dynamo/test_install_free_tensors.py,561,379,31,73,10
test/dynamo/test_input_attr_tracking.py,403,237,22,30,6
test/dynamo/test_minifier.py,227,137,13,28,6
test/dynamo/test_recompile_ux.py,328,244,35,30,11
test/dynamo/test_utils.py,1088,674,62,41,18
test/dynamo/test_cudagraphs.py,212,166,15,30,11
test/dynamo/test_list.py,396,252,3,35,4
test/dynamo/test_decorators.py,2051,1520,70,273,17
test/dynamo/test_misc.py,13427,4157,557,1665,124
test/dynamo/test_generator.py,1597,1305,78,228,13
test/dynamo/test_package.py,587,458,52,39,19
test/dynamo/test_logging.py,989,607,74,86,29
test/dynamo/test_base_hop.py,472,207,8,52,10
test/dynamo/test_model_output.py,371,296,28,43,13
test/dynamo/test_verify_correctness.py,143,96,10,14,8
test/dynamo/test_subgraphs.py,595,483,30,89,7
test/dynamo/test_fx_passes_pre_grad.py,37,26,3,4,6
test/dynamo/test_comptime.py,433,197,7,44,9
test/dynamo/test_higher_order_ops.py,7248,2963,219,798,40
test/dynamo/test_callback.py,147,103,5,10,8
test/dynamo/test_recompiles.py,578,442,19,63,8
test/dynamo/test_compiler_bisector.py,248,185,14,30,13
test/dynamo/test_bytecode_utils.py,599,49,64,45,9
test/dynamo/test_nested_graph_breaks.py,566,420,12,67,19
test/dynamo/test_unittest.py,31,22,4,3,5
test/dynamo/test_unspec.py,943,622,43,118,20
test/dynamo/test_structured_trace.py,1542,646,77,82,33
test/dynamo/test_optimizers.py,107,80,9,10,7
test/dynamo/test_deque_reconstruct.py,78,57,5,7,5
test/dynamo/test_buffers_override.py,49,31,3,6,4
test/dynamo/test_dynamic_shapes.py,116,88,10,1,18
test/dynamo/test_after_aot.py,81,47,5,5,12
test/dynamo/test_exceptions.py,944,783,96,110,12
test/dynamo/__init__.py,0,0,1,0,0
test/dynamo/test_dicts.py,1695,669,54,172,19
test/dynamo/test_aot_autograd_cache.py,2172,1641,90,155,35
test/dynamo/test_aot_autograd.py,1657,955,63,160,25
test/dynamo/test_python_dispatcher.py,143,101,10,14,8
test/dynamo/test_backward_higher_order_ops.py,320,176,12,30,13
test/dynamo/test_compile.py,297,226,11,39,10
test/dynamo/test_fake_distributed.py,142,77,8,11,9
test/dynamo/test_reconstruct.py,454,318,7,51,14
test/dynamo/test_einops.py,158,86,11,9,17
test/dynamo/test_hooks.py,926,725,15,101,12
test/dynamo/test_cudagraphs_expandable_segments.py,34,18,4,0,9
test/dynamo/test_profiler.py,199,144,17,19,8
test/dynamo/mock_store_global_crossfile_inline.py,11,7,1,2,0
test/dynamo/utils.py,66,20,3,8,7
test/dynamo/test_pgo.py,504,277,17,37,17
test/dynamo/test_ctx_manager.py,2799,2169,52,309,18
test/dynamo/test_skip_non_tensor.py,195,140,20,22,6
test/dynamo/test_view.py,120,87,7,12,4
test/dynamo/test_sdpa.py,144,113,3,15,7
test/dynamo/test_autograd_function.py,1550,1120,37,203,19
test/dynamo/test_fx_graph_runnable.py,372,283,19,38,19
test/dynamo/test_pre_dispatch.py,75,55,3,6,4
test/dynamo/test_interop.py,76,53,3,12,6
test/dynamo/test_resume.py,38,24,5,4,3
test/dynamo/imports_non_circular_repro.py,29,11,3,1,3
test/dynamo/test_graph_deduplication.py,1231,495,26,97,14
test/dynamo/test_config.py,118,89,10,8,5
test/dynamo/test_functions.py,5191,3977,259,705,48
test/dynamo/test_base_output.py,97,73,5,14,7
test/dynamo/test_nops.py,73,51,5,8,6
test/dynamo/test_sources.py,79,59,4,8,5
test/dynamo/test_debug_utils.py,200,145,4,9,10
test/dynamo/_test_nested_graph_breaks_helper.py,18,12,1,2,1
test/dynamo/test_global.py,255,162,11,32,10
test/dynamo/test_error_messages.py,1371,517,117,107,21
test/dynamo/test_backends.py,395,179,12,47,23
test/dynamo/test_repros.py,7937,4297,406,944,90
test/dynamo/test_deviceguard.py,91,59,5,6,8
test/dynamo/test_metrics_context.py,118,70,5,11,2
test/dynamo/test_flat_apply.py,188,118,9,15,7
test/dynamo/test_exc.py,362,147,14,25,14
test/dynamo/test_guard_manager.py,1366,1019,35,91,37
test/dynamo/test_inline_and_install.py,82,50,11,2,6
test/dynamo/test_python_autograd.py,287,7,23,31,5
test/dynamo/test_reorder_logs.py,221,172,9,16,13
test/dynamo/test_modules.py,3486,434,152,430,30
test/dynamo/test_torchrec.py,205,150,15,8,12
test/dynamo/test_graph_region_tracker.py,374,166,7,46,8
test/dynamo/test_sets.py,690,511,20,62,10
test/dynamo/test_export.py,4689,964,170,571,44
test/dynamo/test_activation_checkpointing.py,1578,1270,79,152,30
test/dynamo/test_guard_serialization.py,1411,1088,70,139,32
test/dynamo/test_modes.py,780,582,30,85,28
test/dynamo/test_export_mutations.py,97,67,7,17,6
test/dynamo/test_precompile_context.py,111,74,8,8,10
test/dynamo/test_subclasses.py,4079,1797,224,375,37
test/dynamo/test_trace_rules.py,526,437,60,17,22
test/dynamo/mock_modules/mock_module1.py,2,2,1,1,0
test/dynamo/mock_modules/__init__.py,0,0,1,0,0
test/dynamo/mock_modules/mock_module2.py,19,12,1,3,3
test/dynamo/mock_modules/mock_module3.py,7,5,1,1,1
test/dynamo/cpython/3_13/list_tests.py,630,488,25,40,15
test/dynamo/cpython/3_13/test_numeric_tower.py,250,17,32,16,13
test/dynamo/cpython/3_13/test_list.py,411,294,26,38,18
test/dynamo/cpython/3_13/test_contextlib.py,1446,237,65,168,25
test/dynamo/cpython/3_13/test_with.py,833,7,32,132,11
test/dynamo/cpython/3_13/test_operator.py,777,661,66,95,14
test/dynamo/cpython/3_13/test_generator_stop.py,88,56,9,7,13
test/dynamo/cpython/3_13/test_exception_variations.py,353,280,44,16,12
test/dynamo/cpython/3_13/test_iter.py,1256,284,123,124,25
test/dynamo/cpython/3_13/test_userlist.py,132,86,9,11,15
test/dynamo/cpython/3_13/test_baseexception.py,263,72,35,17,16
test/dynamo/cpython/3_13/test_ordered_dict.py,1218,938,60,103,26
test/dynamo/cpython/3_13/seq_tests.py,492,388,30,49,17
test/dynamo/cpython/3_13/test_itertools.py,2835,95,342,233,25
test/dynamo/cpython/3_13/test_generators.py,2771,1143,318,134,32
test/dynamo/cpython/3_13/test_exceptions.py,2590,1306,239,182,43
test/dynamo/cpython/3_13/test_bool.py,452,359,20,43,13
test/dynamo/cpython/3_13/test_defaultdict.py,248,31,11,16,15
test/dynamo/cpython/3_13/test_sort.py,471,328,66,46,17
test/dynamo/cpython/3_13/test_tuple.py,572,327,71,32,19
test/dynamo/cpython/3_13/test_set.py,2217,1049,201,293,25
test/dynamo/cpython/3_13/test_raise.py,575,31,57,59,16
test/dynamo/cpython/3_13/test_int.py,1071,682,50,71,20
test/dynamo/cpython/3_13/test_int_literal.py,197,120,33,7,12
test/dynamo/cpython/3_13/test_sys.py,2009,381,156,133,73
test/dynamo/cpython/3_13/test_cmath.py,680,479,112,43,19
test/dynamo/cpython/3_13/test_heapq.py,479,7,82,60,13
test/dynamo/cpython/3_13/test_float.py,1688,1334,127,74,26
test/dynamo/cpython/3_13/test_complex.py,1052,470,104,60,19
test/dynamo/cpython/3_13/test_userdict.py,278,188,19,9,14
test/dynamo/cpython/3_13/test_collections.py,2466,654,169,274,32
test/dynamo/cpython/3_13/mapping_tests.py,741,37,37,78,14
test/dynamo/cpython/3_13/test_range.py,714,572,53,42,11
test/dynamo/cpython/3_13/test_dict.py,1776,1302,115,171,23
test/dynamo/cpython/3_13/test_math.py,2951,296,294,141,41
test/dynamo/cpython/3_13/typinganndata/ann_module8.py,10,5,1,1,0
test/dynamo/cpython/3_13/typinganndata/ann_module9.py,14,6,1,0,1
test/dynamo/cpython/3_13/typinganndata/_typed_dict_helper.py,30,10,2,0,2
test/dynamo/cpython/3_13/typinganndata/ann_module695.py,22,16,1,1,2
test/dynamo/cpython/3_13/typinganndata/mod_generics_cache.py,24,0,2,0,1
test/dynamo/cpython/3_13/typinganndata/ann_module.py,62,39,3,7,4
test/dynamo/cpython/3_13/typinganndata/ann_module6.py,7,3,1,0,2
test/dynamo/cpython/3_13/typinganndata/ann_module2.py,36,21,3,3,1
test/dynamo/cpython/3_13/typinganndata/ann_module3.py,18,10,3,4,0
test/dynamo/cpython/3_13/typinganndata/__init__.py,0,0,1,0,0
test/dynamo/cpython/3_13/typinganndata/ann_module7.py,11,4,1,0,1
test/dynamo/cpython/3_13/typinganndata/ann_module4.py,5,2,3,0,0
test/dynamo/cpython/3_13/typinganndata/ann_module5.py,10,5,1,0,2
test/dynamo/cpython/3_13/test_unittest/test_assertions.py,469,163,52,49,16
test/custom_backend/test_custom_backend.py,57,30,6,3,5
test/custom_backend/backend.py,70,33,8,4,4
test/quantization/__init__.py,0,0,1,0,0
test/quantization/core/test_workflow_ops.py,1334,731,125,57,16
test/quantization/core/test_backend_config.py,328,273,2,24,8
test/quantization/core/test_quantized_tensor.py,1676,785,177,90,26
test/quantization/core/test_utils.py,225,171,19,23,5
test/quantization/core/test_quantized_module.py,2101,1073,151,59,21
test/quantization/core/__init__.py,0,0,1,0,0
test/quantization/core/test_quantized_op.py,8799,4930,771,208,33
test/quantization/core/test_quantized_functional.py,240,200,14,6,9
test/quantization/core/test_top_level_apis.py,99,81,10,5,3
test/quantization/core/test_workflow_module.py,1520,434,156,64,16
test/quantization/core/experimental/test_nonuniform_observer.py,219,101,17,6,3
test/quantization/core/experimental/test_quantized_tensor.py,41,7,8,1,4
test/quantization/core/experimental/quantization_util.py,149,99,10,10,8
test/quantization/core/experimental/test_bits.py,93,72,12,10,6
test/quantization/core/experimental/test_fake_quantize.py,92,35,7,4,7
test/quantization/core/experimental/test_quantizer.py,229,69,26,6,7
test/quantization/core/experimental/test_adaround_eager.py,143,121,9,15,7
test/quantization/core/experimental/test_linear.py,65,29,8,2,4
test/quantization/core/experimental/apot_fx_graph_mode_qat.py,94,40,6,1,3
test/quantization/core/experimental/apot_fx_graph_mode_ptq.py,131,61,6,2,8
test/quantization/core/experimental/test_floatx.py,474,155,41,19,5
test/quantization/pt2e/test_x86inductor_quantizer.py,2867,1952,276,114,14
test/quantization/pt2e/test_quantize_pt2e_qat.py,1180,936,76,57,19
test/quantization/pt2e/test_graph_utils.py,131,109,2,10,6
test/quantization/pt2e/test_duplicate_dq.py,313,217,19,20,12
test/quantization/pt2e/test_representation.py,313,214,10,23,10
test/quantization/pt2e/test_numeric_debugger.py,357,282,28,18,12
test/quantization/pt2e/test_metadata_porting.py,523,422,35,28,11
test/quantization/pt2e/test_xnnpack_quantizer.py,1083,481,64,48,16
test/quantization/pt2e/test_quantize_pt2e.py,2849,1659,195,149,25
test/quantization/bc/test_backward_compatibility.py,575,103,41,32,15
test/quantization/bc/__init__.py,0,0,1,0,0
test/quantization/fx/test_subgraph_rewriter.py,489,328,6,69,7
test/quantization/fx/__init__.py,0,0,1,0,0
test/quantization/fx/test_numeric_suite_fx.py,2920,2328,158,183,32
test/quantization/fx/test_quantize_fx.py,9843,3823,546,786,57
test/quantization/fx/test_model_report_fx.py,1962,622,258,76,13
test/quantization/fx/test_equalize_fx.py,900,674,74,23,15
test/quantization/ao_migration/test_quantization_fx.py,158,135,3,12,2
test/quantization/ao_migration/__init__.py,0,0,1,0,0
test/quantization/ao_migration/test_ao_migration.py,367,322,2,29,3
test/quantization/ao_migration/test_quantization.py,227,5,3,11,2
test/quantization/ao_migration/common.py,52,48,10,2,5
test/quantization/jit/test_deprecated_jit_quant.py,200,148,16,12,3
test/quantization/jit/test_fusion_passes.py,111,84,6,5,4
test/quantization/jit/test_quantize_jit.py,3837,1548,233,370,17
test/quantization/jit/__init__.py,0,0,1,0,0
test/quantization/jit/test_ondevice_quantization.py,537,458,65,40,10
test/quantization/eager/test_numeric_suite_eager.py,618,358,82,41,11
test/quantization/eager/test_quantize_eager_qat.py,1303,334,81,59,21
test/quantization/eager/test_quantize_eager_ptq.py,1793,962,73,112,11
test/quantization/eager/test_equalize_eager.py,210,32,14,13,7
test/quantization/eager/__init__.py,0,0,1,0,0
test/quantization/eager/test_model_numerics.py,164,145,9,4,3
test/quantization/eager/test_bias_correction_eager.py,126,102,14,8,8
test/quantization/eager/test_fuse_eager.py,601,480,27,21,10
test/error_messages/storage.py,76,56,3,2,1
test/typing/test_python_operators.py,172,130,35,5,5
test/typing/fail/creation_ops.py,14,11,1,0,1
test/typing/fail/torch_size.py,5,3,2,0,1
test/typing/fail/random.py,11,8,1,0,1
test/typing/fail/arithmetic_ops.py,24,7,12,0,3
test/typing/fail/disabled_bitwise_ops.py,10,4,2,0,1
test/typing/pass/creation_ops.py,127,77,3,0,4
test/typing/pass/torch_size.py,45,30,1,1,2
test/typing/pass/disabled_jit.py,40,19,1,0,5
test/typing/pass/distributions.py,11,7,1,0,3
test/typing/pass/cuda_steam.py,6,4,1,1,1
test/typing/pass/math_ops.py,348,177,1,0,2
test/typing/pass/arithmetic_ops.py,429,315,23,32,3
test/typing/reveal/opt_size.py,11,9,1,0,1
test/typing/reveal/tensor_copy.py,11,9,1,0,1
test/typing/reveal/size.py,10,8,1,0,1
test/typing/reveal/namedtuple.py,16,11,1,0,1
test/typing/reveal/torch_optim.py,14,9,1,1,1
test/typing/reveal/tensor_constructors.py,134,85,4,0,3
test/typing/reveal/tensor_sampling.py,61,27,1,0,1
test/typing/reveal/module_list.py,15,8,1,0,1
test/mobile/test_upgraders.py,76,55,9,5,7
test/mobile/test_bytecode.py,374,78,17,8,10
test/mobile/test_quantize_fx_lite_script_module.py,96,74,5,7,7
test/mobile/test_upgrader_codegen.py,44,34,4,1,6
test/mobile/test_lite_script_type.py,169,106,3,13,8
test/mobile/test_lite_script_module.py,589,463,25,58,9
test/mobile/nnc/aot_test_model.py,12,8,1,1,2
test/mobile/lightweight_dispatch/tests_setup.py,159,11,17,12,7
test/mobile/custom_build/prepare_model.py,41,13,10,0,3
test/mobile/model_test/update_production_ops.py,45,29,12,0,2
test/mobile/model_test/android_api_module.py,134,108,10,24,3
test/mobile/model_test/builtin_ops.py,118,104,3,2,1
test/mobile/model_test/tensor_ops.py,263,228,2,10,1
test/mobile/model_test/nn_ops.py,424,367,15,27,3
test/mobile/model_test/torchvision_models.py,56,49,1,3,4
test/mobile/model_test/sampling_ops.py,35,27,1,1,1
test/mobile/model_test/quantization_ops.py,222,194,1,12,2
test/mobile/model_test/math_ops.py,450,402,1,11,2
test/mobile/model_test/gen_test_model.py,251,190,28,6,13
test/cpp/__init__.py,0,0,1,0,0
test/cpp/jit/tests_setup.py,118,79,11,12,3
test/cpp/jit/__init__.py,0,0,1,0,0
test/cpp/api/init_baseline.py,75,43,6,3,2
test/cpp/api/optim_baseline.py,143,102,11,5,5
test/cpp/aoti_inference/compile_model.py,95,62,5,8,2
test/cpp/aoti_inference/generate_lowered_cpu.py,62,49,4,2,3
test/cpp/aoti_inference/test.py,219,174,10,10,4
test/jit/test_python_builtins.py,471,296,16,54,9
test/jit/test_module_apis.py,141,49,2,15,6
test/jit/test_backend_nnapi.py,142,90,13,5,9
test/jit/test_builtins.py,456,148,39,55,9
test/jit/myexception.py,9,4,1,0,0
test/jit/test_hooks_modules.py,536,356,10,80,2
test/jit/test_batch_mm.py,289,260,5,17,4
test/jit/test_await.py,397,298,4,63,7
test/jit/test_type_sharing.py,627,355,17,91,6
test/jit/test_optimize_for_mobile_preserve_debug_info.py,269,236,6,15,5
test/jit/test_alias_analysis.py,155,17,14,15,4
test/jit/test_misc.py,503,306,14,69,15
test/jit/test_generator.py,194,129,37,13,7
test/jit/test_logging.py,121,96,8,11,5
test/jit/test_with.py,649,300,37,58,6
test/jit/test_dtype_analysis.py,387,284,44,30,11
test/jit/test_sparse.py,128,90,4,12,5
test/jit/test_device_analysis.py,335,248,38,43,7
test/jit/test_async.py,551,411,16,75,10
test/jit/test_warn.py,149,112,5,21,9
test/jit/test_jit_utils.py,115,68,2,16,7
test/jit/test_save_load_for_op_version.py,616,495,53,46,11
test/jit/test_ignore_context_manager.py,97,78,7,8,5
test/jit/test_string_formatting.py,198,145,7,44,6
test/jit/test_typing.py,687,474,34,110,7
test/jit/mydecorator.py,20,9,3,2,1
test/jit/test_pdt.py,895,799,30,56,7
test/jit/test_tensor_creation_ops.py,77,40,3,12,5
test/jit/__init__.py,0,0,1,0,0
test/jit/test_custom_operators.py,150,105,10,18,7
test/jit/test_autodiff_subgraph_slicing.py,588,401,51,42,10
test/jit/test_tracer.py,2826,2110,84,448,19
test/jit/test_data_parallel.py,157,116,13,17,8
test/jit/test_recursive_script.py,818,616,22,131,20
test/jit/test_parametrization.py,67,40,6,3,5
test/jit/test_scriptmod_ann.py,340,269,7,54,8
test/jit/test_tensor_methods.py,40,26,2,4,6
test/jit/test_peephole.py,889,682,41,123,7
test/jit/test_unsupported_ops.py,90,55,8,11,6
test/jit/myfunction_b.py,16,4,2,2,1
test/jit/test_script_profile.py,114,86,7,9,6
test/jit/test_union.py,1057,762,58,110,10
test/jit/test_module_interface.py,701,516,11,131,8
test/jit/test_upgraders.py,345,266,14,19,9
test/jit/test_dataclasses.py,175,122,3,20,7
test/jit/test_complexity.py,110,85,23,6,8
test/jit/test_aten_pow.py,105,68,6,5,2
test/jit/test_hooks.py,392,287,20,46,8
test/jit/test_profiler.py,285,216,15,27,5
test/jit/test_save_load.py,1199,851,31,125,10
test/jit/myfunction_a.py,13,5,2,1,2
test/jit/test_remove_mutation.py,317,247,16,30,7
test/jit/test_op_decompositions.py,41,30,2,5,4
test/jit/test_cuda.py,698,498,84,36,10
test/jit/test_fuser_common.py,26,16,4,2,3
test/jit/test_exception.py,206,12,14,28,4
test/jit/test_hash.py,114,22,4,18,6
test/jit/test_autodiff.py,154,101,13,12,4
test/jit/test_module_containers.py,756,566,60,107,8
test/jit/test_models.py,757,594,29,66,23
test/jit/test_ignorable_args.py,60,42,10,3,7
test/jit/test_freezing.py,3461,2573,129,373,16
test/jit/test_slice.py,177,125,4,39,6
test/jit/test_symbolic_shape_analysis.py,817,672,42,61,10
test/jit/test_backends.py,823,362,65,65,10
test/jit/test_torchbind.py,464,352,11,74,10
test/jit/test_list_dict.py,2998,1880,165,429,14
test/jit/test_complex.py,623,517,24,60,9
test/jit/test_dce.py,80,58,3,10,4
test/jit/test_python_ir.py,98,77,8,9,6
test/jit/test_attr.py,65,46,2,7,5
test/jit/test_functional_blocks.py,53,36,5,2,6
test/jit/test_modules.py,36,17,3,2,5
test/jit/test_convert_activation.py,204,159,9,13,11
test/jit/test_isinstance.py,353,264,16,58,7
test/jit/test_class_type.py,1669,1160,44,296,15
test/jit/test_graph_rewrite_passes.py,66,51,10,5,5
test/jit/test_python_bindings.py,113,74,8,13,4
